,x,y
0,0.5523076214155704,235.55868870643414
1,2.7660732093780713,88.22603940423373
2,3.179395564913482,45.99442034411454
3,0.8392181986073186,95.0650307651225
4,2.0168189948022306,76.32411068024811
5,1.1018303796859246,122.26140813093699
6,1.4305027932714247,102.33955592449448
7,3.1424814317394176,71.53894433152452
8,3.973544466635726,58.56927242595067
9,1.4775583649193096,147.43249170756474
10,1.4505523679231116,141.631683714759
11,1.636680856079757,50.275308963074
12,3.2302913994739604,47.47296362523701
13,2.751153944303402,51.4341798969054
14,1.762752773508971,129.44323859030789
15,1.8902075116253312,114.56638961950294
16,3.9142771269284875,67.79930925616347
17,1.3048670601118784,159.022256146746
18,1.458541816503024,50.09186509748384
19,1.3968470849533505,68.35161801902794
20,2.560650363584318,86.73473498388222
21,3.3209260189284056,69.07376775587727
22,2.2634786075915967,105.57222342330708
23,2.4851902363193976,89.99425478768073
24,4.385974557867238,42.82797105472328
25,0.6696290843541719,117.94530041455187
26,1.876102100058198,111.28368613575837
27,4.197641682550678,45.280218282932275
28,2.2520155869104537,39.389497813212614
29,1.1974371659033363,105.95586276619211
30,3.8933725077703314,40.06658749929751
31,1.2354206589838985,103.6460638422535
32,1.969099246025671,32.587777569861515
33,2.078933959186973,97.3332015254106
34,3.571915874329719,66.53163077812209
35,1.7627919855015122,45.358227463495
36,2.3436117993334804,99.86162591646539
37,3.064838569269107,68.77699114992224
38,2.5577407957268354,91.66573701948562
39,1.1818350284965589,101.54748992165946
40,1.5679338432091026,79.89158319769429
41,3.031952747142691,75.98867145115992
42,3.721227289454224,64.26761742776887
43,1.1753982883882865,175.93298300121634
44,1.8167149308238746,44.294249330437374
45,2.2677389207841463,41.54352418488303
46,3.396216613861224,49.43496246095907
47,2.8830341060035187,78.25746381442063
48,1.6731292191254528,54.77719367292107
49,1.7224754730570584,127.00472710786497
50,1.4267177381936609,98.2678930573141
51,1.1452420325999775,118.21609120720298
52,1.592111033700577,89.17483059384809
53,2.3393659001091547,91.6229011754134
54,1.1595901474110542,176.84775567405777
55,0.8787716192614516,78.84821309432995
56,2.05463248905067,109.05723646508405
57,3.5704871296207132,39.33064154680779
58,2.4928399683024365,30.42131913817895
59,1.5667508960186711,133.49676046495605
60,1.0279735294471384,71.29597241710597
61,2.839515965252575,58.24774477008152
62,1.6272450525582656,134.5520294811593
63,3.328428545095189,43.54129467649559
64,1.7806863845568595,86.43351941824366
65,1.0417467427060587,120.86211279590884
66,1.1191700738402868,83.3777759968905
67,2.2715470556592376,91.51807919674187
68,2.2217142258298987,99.45959869580162
69,0.7860485066295491,104.38141476905787
70,0.7966235524314318,96.77005891759744
71,0.6345217037513531,197.1487156752212
72,2.023170539811107,44.371413374124174
73,4.383279885363288,36.232221233598025
74,3.52091375836988,66.0912514086436
75,2.6377273914688324,94.69956929261366
76,0.7456215863304543,107.03443247516843
77,3.8746846626743108,34.072136524661886
78,1.3328144946115574,95.7837998736705
79,3.7921129838925616,62.24199230870566
80,1.0951802227107545,191.28040885729504
81,1.639492099482329,51.10528702774252
82,3.513643933624086,61.74702506986968
83,1.5934374111379233,44.74886005937507
84,2.3721642741111317,64.63139806111067
85,3.375400816658136,55.15070481046345
86,0.8762415744002168,92.92533722936972
87,0.810931687730263,159.95832824746222
88,3.2637971818622473,44.18803536764123
89,1.4818973451951396,60.216716106204586
90,1.7033121699143723,53.29359327150613
91,3.38522651960557,65.47687638008959
92,1.1554882741109644,66.43630387745901
93,1.5997975932366373,48.39611663674046
94,3.735493407493747,61.806433865208675
95,1.55154177687219,83.68356022098527
96,2.4573429358489394,86.16945782197394
97,1.9796374188972,66.18064749710153
98,1.451466251398748,95.06490844893652
99,1.514457532035777,48.69608272221956
100,1.3363356838148115,93.93459929606362
101,0.6321301826702499,128.02623135029913
102,3.705205402335706,64.87951168273172
103,1.384066082690567,99.65891777444487
104,2.4759877401698396,82.50231384496624
105,2.5191915796200544,56.13451813379159
106,2.746597958247702,86.83883240855357
107,3.5717824989570897,65.54302431417007
108,3.780230586820361,64.06436137236385
109,1.2702289897586652,60.74479574262503
110,1.0026810373637227,137.30075095929254
111,2.7634390942483273,81.37168903851736
112,1.247632914835211,170.73149726485676
113,2.246696178221911,100.39259071502269
114,3.64550652112723,55.492678910983464
115,1.7602790375444515,43.16563930440043
116,3.6399994006009644,35.7368401611334
117,1.175349664970938,59.270627754214914
118,2.486724148758636,32.687912307730016
119,2.2154702062050275,31.221092262431988
120,3.697739296907166,65.18036084539736
121,2.436744411831185,96.41700601153369
122,1.653706183575663,50.317271734236
123,0.5369535710935325,238.1011963790726
124,1.852642305188433,118.5978419150899
125,1.9833430916186556,112.17288695437978
126,2.716043042206823,89.87404895652718
127,2.5003463268676973,60.12516435141346
128,1.9860982118913346,34.70642780593654
129,2.6246967406159807,83.6156840591513
130,1.2871705482276135,170.05150678467515
131,3.943722996372542,48.98291312080372
132,0.6702567155547863,114.09669807227563
133,2.669641223821081,61.41976784399745
134,3.250834608713904,69.1618414020121
135,3.4910303209334286,53.827445987062276
136,1.9757100361609405,37.274513108098326
137,1.179836036887668,175.19170879934455
138,3.477121715127819,62.45641637862737
139,3.8421481361757674,48.539347998216904
140,1.2081342038511886,172.8203116978027
141,2.4669356215696796,41.09635217666341
142,0.9541335372850812,81.52466303508041
143,3.781658814627136,67.87445581578228
144,3.688003538591273,39.49935608770633
145,0.8756586430069495,141.59834881740497
146,1.8830411931524504,49.24848564152077
147,1.5778648119614933,53.70417158228374
148,1.2936689988405998,168.76103118102327
149,1.9628160585371184,74.54537493804006
150,1.5369920357743476,83.87131454235995
151,1.6632000654309618,43.47230284510943
152,4.423189732727874,36.155086773055196
153,1.629907336200997,139.62549942917173
154,1.5628728400601122,145.68372989761633
155,1.4884736441796824,140.80408309694835
156,2.4366270788057083,96.95318929411039
157,0.56663781317835,215.82178484699372
158,1.33683139654109,63.427582992603725
159,2.937585579490731,77.74614256470537
160,2.1072991973034374,36.79767810220548
161,1.4032213326598622,60.18431200702477
162,1.7897650830501353,117.73972677057313
163,1.9450567302653368,117.33670806314099
164,1.8341393006588704,40.25887026195806
165,1.193668384379154,175.60957738613723
166,4.471912791723852,39.618265334377554
167,1.2598251578410067,110.14385781131209
168,0.7969722018907408,163.10872614815568
